iso_code,ano,population
CHN,1945,525143778
CHN,1946,527915947
CHN,1947,530702750
CHN,1948,533504263
CHN,1949,537916245
CHN,1950,544011777
CHN,1951,553686134
CHN,1952,565042966
CHN,1953,577467915
CHN,1954,590024930
CHN,1955,603433570
CHN,1956,616420796
CHN,1957,630179609
CHN,1958,644005518
CHN,1959,652443705
CHN,1960,654486377
CHN,1961,655516917
CHN,1962,664844174
CHN,1963,684228098
CHN,1964,704696028
CHN,1965,723631036
CHN,1966,742675376
CHN,1967,761016148
CHN,1968,780691500
CHN,1969,801785660
CHN,1970,822921716
CHN,1971,843677655
CHN,1972,863259098
CHN,1973,882114518
CHN,1974,899837632
CHN,1975,915620734
CHN,1976,929874114
CHN,1977,943063846
CHN,1978,955650214
CHN,1979,968793506
CHN,1980,982768012
CHN,1981,997490294
CHN,1982,1013535684
CHN,1983,1029145916
CHN,1984,1044010934
CHN,1985,1060023910
CHN,1986,1077502054
CHN,1987,1096534643
CHN,1988,1115566976
CHN,1989,1134202862
CHN,1990,1153643455
CHN,1991,1170707352
CHN,1992,1184193808
CHN,1993,1196582092
CHN,1994,1208144878
CHN,1995,1219139156
CHN,1996,1229621846
CHN,1997,1239470546
CHN,1998,1248841608
CHN,1999,1257804933
CHN,2000,1266840118
CHN,2001,1275732320
CHN,2002,1283896460
CHN,2003,1291695330
CHN,2004,1299458544
CHN,2005,1307457345
CHN,2006,1315570314
CHN,2007,1323663398
CHN,2008,1331994088
CHN,2009,1340824170
CHN,2010,1349876436
CHN,2011,1358673040
CHN,2012,1368040816
CHN,2013,1377554199
CHN,2014,1386570802
CHN,2015,1394924810
CHN,2016,1402971145
CHN,2017,1411315355
CHN,2018,1418039202
CHN,2019,1422692209
CHN,2020,1425517938
CHN,2021,1426165390
CHN,2022,1425533461
CHN,2023,1424128116
CIV,1750,1396592
CIV,1760,1408494
CIV,1770,1421135
CIV,1780,1434604
CIV,1790,1449009
CIV,1800,1088530
CIV,1801,1088530
CIV,1802,1088530
CIV,1803,1088530
CIV,1804,1088530
CIV,1805,1088530
CIV,1806,1088530
CIV,1807,1088530
CIV,1808,1088530
CIV,1809,1088530
CIV,1810,1088530
CIV,1811,1088530
CIV,1812,1088530
CIV,1813,1088530
CIV,1814,1088530
CIV,1815,1088530
CIV,1816,1088530
CIV,1817,1088530
CIV,1818,1088530
CIV,1819,1088156
CIV,1820,1087409
CIV,1821,1086290
CIV,1822,1084798
CIV,1823,1082935
CIV,1824,1081076
CIV,1825,1079219
CIV,1826,1077366
CIV,1827,1075516
CIV,1828,1073669
CIV,1829,1071826
CIV,1830,1069985
CIV,1831,1068148
CIV,1832,1066314
CIV,1833,1064483
CIV,1834,1062655
CIV,1835,1060830
CIV,1836,1059009
CIV,1837,1057190
CIV,1838,1055375
CIV,1839,1053562
CIV,1840,1051753
CIV,1841,1049947
CIV,1842,1048144
CIV,1843,1046345
CIV,1844,1044548
CIV,1845,1042754
CIV,1846,1040964
CIV,1847,1039176
CIV,1848,1037392
CIV,1849,1037413
CIV,1850,1039249
CIV,1851,1044163
CIV,1852,1050925
CIV,1853,1059551
CIV,1854,1068246
CIV,1855,1077011
CIV,1856,1085847
CIV,1857,1094753
CIV,1858,1103731
CIV,1859,1112556
CIV,1860,1121227
CIV,1861,1129739
CIV,1862,1138090
CIV,1863,1146275
CIV,1864,1154518
CIV,1865,1162819
CIV,1866,1171177
CIV,1867,1179594
CIV,1868,1188070
CIV,1869,1196846
CIV,1870,1205926
CIV,1871,1215315
CIV,1872,1225018
CIV,1873,1235038
CIV,1874,1245139
CIV,1875,1255320
CIV,1876,1265583
CIV,1877,1275928
CIV,1878,1286356
CIV,1879,1296345
CIV,1880,1305888
CIV,1881,1314976
CIV,1882,1323604
CIV,1883,1331762
CIV,1884,1339969
CIV,1885,1348225
CIV,1886,1356529
CIV,1887,1364883
CIV,1888,1373287
CIV,1889,1382296
CIV,1890,1391919
CIV,1891,1402165
CIV,1892,1413044
CIV,1893,1424564
CIV,1894,1436176
CIV,1895,1447881
CIV,1896,1459679
CIV,1897,1471572
CIV,1898,1483559
CIV,1899,1494739
CIV,1900,1505099
CIV,1901,1514625
CIV,1902,1523307
CIV,1903,1531131
CIV,1904,1538993
CIV,1905,1546894
CIV,1906,1554833
CIV,1907,1562811
CIV,1908,1570828
CIV,1909,1579518
CIV,1910,1588890
CIV,1911,1598952
CIV,1912,1609714
CIV,1913,1621185
CIV,1914,1632735
CIV,1915,1644365
CIV,1916,1656077
CIV,1917,1667869
CIV,1918,1677876
CIV,1919,1691000
CIV,1920,1707305
CIV,1921,1726856
CIV,1922,1749721
CIV,1923,1775966
CIV,1924,1802606
CIV,1925,1829645
CIV,1926,1857089
CIV,1927,1884946
CIV,1928,1913220
CIV,1929,1941524
CIV,1930,1969853
CIV,1931,1998202
CIV,1932,2026565
CIV,1933,2054937
CIV,1934,2083706
CIV,1935,2112878
CIV,1936,2142458
CIV,1937,2172453
CIV,1938,2202867
CIV,1939,2235519
CIV,1940,2270472
CIV,1941,2307792
CIV,1942,2347546
CIV,1943,2389801
CIV,1944,2432818
CIV,1945,2476609
CIV,1946,2521188
CIV,1947,2566569
CIV,1948,2612767
CIV,1949,2669371
CIV,1950,2736052
CIV,1951,2811848
CIV,1952,2889704
CIV,1953,2970705
CIV,1954,3055742
CIV,1955,3145458
CIV,1956,3240548
CIV,1957,3341590
CIV,1958,3449160
CIV,1959,3564776
CIV,1960,3691172
CIV,1961,3829248
CIV,1962,3977621
CIV,1963,4134264
CIV,1964,4297664
CIV,1965,4467638
CIV,1966,4644364
CIV,1967,4828214
CIV,1968,5020071
CIV,1969,5223688
CIV,1970,5444328
CIV,1971,5684873
CIV,1972,5944855
CIV,1973,6221166
CIV,1974,6511495
CIV,1975,6815144
CIV,1976,7100328
CIV,1977,7368928
CIV,1978,7651978
CIV,1979,7949320
CIV,1980,8262268
CIV,1981,8589108
CIV,1982,8928033
CIV,1983,9277398
CIV,1984,9635966
CIV,1985,10002280
CIV,1986,10375182
CIV,1987,10757492
CIV,1988,11159197
CIV,1989,11591364
CIV,1990,12050160
CIV,1991,12526574
CIV,1992,13019314
CIV,1993,13526202
CIV,1994,14044748
CIV,1995,14577646
CIV,1996,15126634
CIV,1997,15691320
CIV,1998,16261468
CIV,1999,16780916
CIV,2000,17249335
CIV,2001,17712195
CIV,2002,18169339
CIV,2003,18620998
CIV,2004,19069948
CIV,2005,19519342
CIV,2006,19970436
CIV,2007,20424130
CIV,2008,20879448
CIV,2009,21337850
CIV,2010,21804054
CIV,2011,22272459
CIV,2012,22738895
CIV,2013,23204524
CIV,2014,23761473
CIV,2015,24421542
CIV,2016,25101512
CIV,2017,25790700
CIV,2018,26479082
CIV,2019,27170279
CIV,2020,27863622
CIV,2021,28558992
CIV,2022,29277776
CIV,2023,31165651
CMR,1850,2753631
CMR,1851,2774499
CMR,1852,2790807
CMR,1853,2802478
CMR,1854,2814197
CMR,1855,2825965
CMR,1856,2837780
CMR,1857,2849645
CMR,1858,2861558
CMR,1859,2873719
CMR,1860,2886130
CMR,1861,2898794
CMR,1862,2911711
CMR,1863,2924883
CMR,1864,2938114
CMR,1865,2951404
CMR,1866,2964754
CMR,1867,2978163
CMR,1868,2991631
CMR,1869,3005776
CMR,1870,3020602
CMR,1871,3036117
CMR,1872,3052325
CMR,1873,3069234
CMR,1874,3086236
CMR,1875,3103332
CMR,1876,3120521
CMR,1877,3137804
CMR,1878,3155182
CMR,1879,3172668
CMR,1880,3190261
CMR,1881,3207964
CMR,1882,3225775
CMR,1883,3243697
CMR,1884,3261718
CMR,1885,3279837
CMR,1886,3298056
CMR,1887,3316376
CMR,1888,3334796
CMR,1889,3346584
CMR,1890,3351734
CMR,1891,3350244
CMR,1892,3342111
CMR,1893,3327329
CMR,1894,3312612
CMR,1895,3297958
CMR,1896,3283369
CMR,1897,3268844
CMR,1898,3254381
CMR,1899,3236979
CMR,1900,3216679
CMR,1901,3193523
CMR,1902,3167551
CMR,1903,3138804
CMR,1904,3110318
CMR,1905,3082089
CMR,1906,3054115
CMR,1907,3026394
CMR,1908,2998924
CMR,1909,2974195
CMR,1910,2952166
CMR,1911,2932802
CMR,1912,2916064
CMR,1913,2901916
CMR,1914,2887835
CMR,1915,2873822
CMR,1916,2859876
CMR,1917,2845996
CMR,1918,2833732
CMR,1919,2831409
CMR,1920,2839117
CMR,1921,2856945
CMR,1922,2884985
CMR,1923,2923328
CMR,1924,2962182
CMR,1925,3001552
CMR,1926,3041445
CMR,1927,3081868
CMR,1928,3122828
CMR,1929,3164073
CMR,1930,3205602
CMR,1931,3247416
CMR,1932,3289516
CMR,1933,3331901
CMR,1934,3374832
CMR,1935,3418317
CMR,1936,3462361
CMR,1937,3506974
CMR,1938,3552161
CMR,1939,3600852
CMR,1940,3653142
CMR,1941,3709128
CMR,1942,3768907
CMR,1943,3832582
CMR,1944,3897332
CMR,1945,3963176
CMR,1946,4030132
CMR,1947,4098220
CMR,1948,4167458
CMR,1949,4239958
CMR,1950,4322956
CMR,1951,4388674
CMR,1952,4457158
CMR,1953,4528819
CMR,1954,4604635
CMR,1955,4685406
CMR,1956,4771133
CMR,1957,4859932
CMR,1958,4951955
CMR,1959,5049118
CMR,1960,5138332
CMR,1961,5219822
CMR,1962,5321237
CMR,1963,5442066
CMR,1964,5567236
CMR,1965,5697388
CMR,1966,5833442
CMR,1967,5976204
CMR,1968,6126531
CMR,1969,6284849
CMR,1970,6451292
CMR,1971,6625886
CMR,1972,6808172
CMR,1973,6997676
CMR,1974,7194146
CMR,1975,7397272
CMR,1976,7597996
CMR,1977,7796668
CMR,1978,8012598
CMR,1979,8241511
CMR,1980,8516055
CMR,1981,8822716
CMR,1982,9037832
CMR,1983,9228034
CMR,1984,9491832
CMR,1985,9782996
CMR,1986,10086526
CMR,1987,10402332
CMR,1988,10722277
CMR,1989,11045986
CMR,1990,11381172
CMR,1991,11722452
CMR,1992,12067486
CMR,1993,12419954
CMR,1994,12776881
CMR,1995,13135080
CMR,1996,13495044
CMR,1997,13858200
CMR,1998,14229732
CMR,1999,14612060
CMR,2000,15002116
CMR,2001,15401373
CMR,2002,15819782
CMR,2003,16257332
CMR,2004,16709946
CMR,2005,17174886
CMR,2006,17650870
CMR,2007,18150882
CMR,2008,18675568
CMR,2009,19216628
CMR,2010,19773054
CMR,2011,20340596
CMR,2012,20921108
CMR,2013,21517616
CMR,2014,22179742
CMR,2015,22888034
CMR,2016,23582896
CMR,2017,24260895
CMR,2018,24941566
CMR,2019,25644219
CMR,2020,26350828
CMR,2021,27057198
CMR,2022,27773656
CMR,2023,28372688
COD,1850,8149850
COD,1851,8203394
COD,1852,8232967
COD,1853,8238175
COD,1854,8243387
COD,1855,8248602
COD,1856,8253820
COD,1857,8259041
COD,1858,8264265
COD,1859,8279072
COD,1860,8303530
COD,1861,8337707
COD,1862,8381672
COD,1863,8435495
COD,1864,8489664
COD,1865,8544180
COD,1866,8599047
COD,1867,8654266
COD,1868,8709839
COD,1869,8768035
COD,1870,8828887
COD,1871,8892430
COD,1872,8958700
COD,1873,9027732
COD,1874,9097296
COD,1875,9167396
COD,1876,9238036
COD,1877,9309221
COD,1878,9380954
COD,1879,9447355
COD,1880,9508357
COD,1881,9563890
COD,1882,9613884
COD,1883,9658268
COD,1884,9702857
COD,1885,9747652
COD,1886,9792654
COD,1887,9837863
COD,1888,9883281
COD,1889,9909558
COD,1890,9916704
COD,1891,9904725
COD,1892,9873631
COD,1893,9823429
COD,1894,9773482
COD,1895,9723789
COD,1896,9674349
COD,1897,9625160
COD,1898,9576221
COD,1899,9518329
COD,1900,9451620
COD,1901,9376230
COD,1902,9292290
COD,1903,9199934
COD,1904,9108496
COD,1905,9017966
COD,1906,8928336
COD,1907,8839597
COD,1908,8751740
COD,1909,8671803
COD,1910,8599666
COD,1911,8535211
COD,1912,8478321
COD,1913,8428883
COD,1914,8379733
COD,1915,8330869
COD,1916,8282290
COD,1917,8233995
COD,1918,8185477
COD,1919,8168162
COD,1920,8182274
COD,1921,8228044
COD,1922,8305702
COD,1923,8415487
COD,1924,8526723
COD,1925,8639430
COD,1926,8753626
COD,1927,8869332
COD,1928,8986567
COD,1929,9103514
COD,1930,9220147
COD,1931,9336439
COD,1932,9452362
COD,1933,9567888
COD,1934,9684826
COD,1935,9803193
COD,1936,9923007
COD,1937,10044285
COD,1938,10167045
COD,1939,10299646
COD,1940,10442344
COD,1941,10595400
COD,1942,10759079
COD,1943,10933654
COD,1944,11111061
COD,1945,11291347
COD,1946,11474559
COD,1947,11660743
COD,1948,11849948
COD,1949,12061342
COD,1950,12295021
COD,1951,12544223
COD,1952,12805627
COD,1953,13072028
COD,1954,13346370
COD,1955,13634390
COD,1956,13934526
COD,1957,14247478
COD,1958,14563506
COD,1959,14897596
COD,1960,15270706
COD,1961,15667830
COD,1962,16080905
COD,1963,16512800
COD,1964,16960592
COD,1965,17433032
COD,1966,17936837
COD,1967,18467448
COD,1968,19017496
COD,1969,19576788
COD,1970,20144592
COD,1971,20704260
COD,1972,21262290
COD,1973,21840786
COD,1974,22433650
COD,1975,23036909
COD,1976,23639524
COD,1977,24242760
COD,1978,25003968
COD,1979,25894769
COD,1980,26709894
COD,1981,27479152
COD,1982,28278707
COD,1983,29128074
COD,1984,30062470
COD,1985,31032440
COD,1986,31995170
COD,1987,33005745
COD,1988,34066400
COD,1989,35156378
COD,1990,36335805
COD,1991,37560324
COD,1992,38780604
COD,1993,40118593
COD,1994,42069431
COD,1995,43859753
COD,1996,44707421
COD,1997,45426054
COD,1998,46596564
COD,1999,48070104
COD,2000,49561886
COD,2001,51119654
COD,2002,52706304
COD,2003,54274756
COD,2004,55906674
COD,2005,57662985
COD,2006,59498772
COD,2007,61383588
COD,2008,63320191
COD,2009,65341138
COD,2010,67477148
COD,2011,69751792
COD,2012,72126248
COD,2013,74624714
COD,2014,77219420
COD,2015,79846220
COD,2016,82693696
COD,2017,85683336
COD,2018,88567500
COD,2019,91427173
COD,2020,94421584
COD,2021,97521526
COD,2022,100703595
COD,2023,104026270
COG,1850,502855
COG,1851,506278
COG,1852,508121
COG,1853,508354
COG,1854,508588
COG,1855,508821
COG,1856,509055
COG,1857,509289
COG,1858,509522
COG,1859,510368
COG,1860,511829
COG,1861,513912
COG,1862,516619
COG,1863,519957
COG,1864,523316
COG,1865,526697
COG,1866,530099
COG,1867,533523
COG,1868,536969
COG,1869,540655
COG,1870,544584
COG,1871,548760
COG,1872,553186
COG,1873,557865
COG,1874,562584
COG,1875,567343
COG,1876,572142
COG,1877,576981
COG,1878,581862
COG,1879,586665
COG,1880,591389
COG,1881,596033
COG,1882,600595
COG,1883,605074
COG,1884,609585
COG,1885,614131
COG,1886,618710
COG,1887,623323
COG,1888,627970
COG,1889,631123
COG,1890,632776
COG,1891,632926
COG,1892,631566
COG,1893,628692
COG,1894,625831
COG,1895,622983
COG,1896,620147
COG,1897,617324
COG,1898,614515
COG,1899,611109
COG,1900,607115
COG,1901,602542
COG,1902,597397
COG,1903,591689
COG,1904,586035
COG,1905,580436
COG,1906,574889
COG,1907,569396
COG,1908,563954
COG,1909,559008
COG,1910,554548
COG,1911,550569
COG,1912,547063
COG,1913,544024
COG,1914,541001
COG,1915,537996
COG,1916,535007
COG,1917,532034
COG,1918,528842
COG,1919,527863
COG,1920,529118
COG,1921,532626
COG,1922,538408
COG,1923,546484
COG,1924,554681
COG,1925,563001
COG,1926,571446
COG,1927,580018
COG,1928,588718
COG,1929,597428
COG,1930,606145
COG,1931,614868
COG,1932,623596
COG,1933,632326
COG,1934,641179
COG,1935,650155
COG,1936,659258
COG,1937,668487
COG,1938,677846
COG,1939,687893
COG,1940,698649
COG,1941,710132
COG,1942,722365
COG,1943,735368
COG,1944,748604
COG,1945,762079
COG,1946,775797
COG,1947,789761
COG,1948,803977
COG,1949,819090
COG,1950,835202
COG,1951,853451
COG,1952,872388
COG,1953,892088
COG,1954,912580
COG,1955,933929
COG,1956,956276
COG,1957,979636
COG,1958,1004066
COG,1959,1029610
COG,1960,1056216
COG,1961,1083914
COG,1962,1112764
COG,1963,1142938
COG,1964,1174548
COG,1965,1207652
COG,1966,1242334
COG,1967,1278510
COG,1968,1316328
COG,1969,1355950
COG,1970,1397316
COG,1971,1440608
COG,1972,1485879
COG,1973,1532880
COG,1974,1581295
COG,1975,1625986
COG,1976,1666328
COG,1977,1706878
COG,1978,1747654
COG,1979,1788377
COG,1980,1829126
COG,1981,1870156
COG,1982,1911034
COG,1983,1951090
COG,1984,2000640
COG,1985,2060940
COG,1986,2122740
COG,1987,2186070
COG,1988,2250496
COG,1989,2316372
COG,1990,2382998
COG,1991,2450958
COG,1992,2520216
COG,1993,2594654
COG,1994,2671184
COG,1995,2745890
COG,1996,2821693
COG,1997,2881454
COG,1998,2944616
COG,1999,3024768
COG,2000,3142692
COG,2001,3263324
COG,2002,3340971
COG,2003,3435210
COG,2004,3554291
COG,2005,3684622
COG,2006,3825368
COG,2007,3968384
COG,2008,4101560
COG,2009,4269226
COG,2010,4450093
COG,2011,4596976
COG,2012,4726858
COG,2013,4842590
COG,2014,4960376
COG,2015,5080986
COG,2016,5204688
COG,2017,5331680
COG,2018,5462095
COG,2019,5593696
COG,2020,5727487
COG,2021,5864000
COG,2022,6002768
COG,2023,6144879
COK,1850,16000
COK,1900,9000
COK,1902,8200
COK,1906,8500
COK,1911,8700
COK,1916,8800
COK,1921,9500
COK,1926,10000
COK,1936,12000
COK,1945,14000
COK,1950,14714
COK,1951,15075
COK,1952,15363
COK,1953,15631
COK,1954,15907
COK,1955,16189
COK,1956,16455
COK,1957,16710
COK,1958,16988
COK,1959,17315
COK,1960,17685
COK,1961,18059
COK,1962,18310
COK,1963,18445
COK,1964,18609
COK,1965,18804
COK,1966,19038
COK,1967,19348
COK,1968,19711
COK,1969,20100
COK,1970,20511
COK,1971,20889
COK,1972,20795
COK,1973,20211
COK,1974,19583
COK,1975,18920
COK,1976,18269
COK,1977,17932
COK,1978,17872
COK,1979,17799
COK,1980,17696
COK,1981,17602
COK,1982,17462
COK,1983,17254
COK,1984,17012
COK,1985,16765
COK,1986,16572
COK,1987,16589
COK,1988,16764
COK,1989,16950
COK,1990,17146
COK,1991,17330
COK,1992,17488
COK,1993,17599
COK,1994,17696
COK,1995,17780
COK,1996,17852
COK,1997,17627
COK,1998,17097
COK,1999,16514
COK,2000,15898
COK,2001,15290
COK,2002,15022
COK,2003,15074
COK,2004,15119
COK,2005,15160
COK,2006,15229
COK,2007,15526
COK,2008,16047
COK,2009,16578
COK,2010,17118
COK,2011,17636
COK,2012,17859
COK,2013,17783
COK,2014,17698
COK,2015,17594
COK,2016,17465
COK,2017,17242
COK,2018,16949
COK,2019,16642
COK,2020,16356
COK,2021,16116
COK,2022,15890
COK,2023,14243
COL,1850,2090483
COL,1851,2130539
COL,1852,2179939
COL,1853,2238994
COL,1854,2299649
COL,1855,2361947
COL,1856,2425933
COL,1857,2491651
COL,1858,2559151
COL,1859,2607565
COL,1860,2636619
COL,1861,2646027
COL,1862,2635492
COL,1863,2604707
COL,1864,2574281
COL,1865,2544211
COL,1866,2514491
COL,1867,2485119
COL,1868,2456090
COL,1869,2441355
COL,1870,2440990
COL,1871,2455078
COL,1872,2483704
COL,1873,2526955
COL,1874,2570959
COL,1875,2615730
COL,1876,2661280
COL,1877,2707623
COL,1878,2754773
COL,1879,2802744
COL,1880,2851550
COL,1881,2901207
COL,1882,2951728
COL,1883,3003128
COL,1884,3055424
COL,1885,3108630
COL,1886,3162763
COL,1887,3217838
COL,1888,3273872
COL,1889,3330878
COL,1890,3388871
COL,1891,3447870
COL,1892,3507891
COL,1893,3568953
COL,1894,3631078
COL,1895,3694283
COL,1896,3758589
COL,1897,3824015
COL,1898,3890579
COL,1899,3960780
COL,1900,4034733
COL,1901,4112556
COL,1902,4194368
COL,1903,4280293
COL,1904,4367979
COL,1905,4457462
COL,1906,4548777
COL,1907,4641963
COL,1908,4737057
COL,1909,4837936
COL,1910,4944811
COL,1911,5057903
COL,1912,5177435
COL,1913,5303643
COL,1914,5432927
COL,1915,5565363
COL,1916,5701026
COL,1917,5839997
COL,1918,5981524
COL,1919,6126807
COL,1920,6275946
COL,1921,6429040
COL,1922,6586195
COL,1923,6747518
COL,1924,6912793
COL,1925,7082116
COL,1926,7255586
COL,1927,7433305
COL,1928,7615377
COL,1929,7786555
COL,1930,7946343
COL,1931,8094230
COL,1932,8229689
COL,1933,8352177
COL,1934,8476488
COL,1935,8602649
COL,1936,8730688
COL,1937,8860633
COL,1938,8992512
COL,1939,9142620
COL,1940,9311615
COL,1941,9500171
COL,1942,9708983
COL,1943,9938765
COL,1944,10173986
COL,1945,10414773
COL,1946,10661259
COL,1947,10913579
COL,1948,11171870
COL,1949,11456827
COL,1950,11768368
COL,1951,12082936
COL,1952,12412910
COL,1953,12756641
COL,1954,13115750
COL,1955,13492836
COL,1956,13886608
COL,1957,14299820
COL,1958,14727048
COL,1959,15173653
COL,1960,15646950
COL,1961,16138814
COL,1962,16645158
COL,1963,17162390
COL,1964,17688588
COL,1965,18222435
COL,1966,18757051
COL,1967,19289796
COL,1968,19819654
COL,1969,20342101
COL,1970,20858523
COL,1971,21362256
COL,1972,21858816
COL,1973,22360850
COL,1974,22865676
COL,1975,23374191
COL,1976,23885909
COL,1977,24418712
COL,1978,24976974
COL,1979,25547477
COL,1980,26140354
COL,1981,26749629
COL,1982,27371767
COL,1983,28015251
COL,1984,28665864
COL,1985,29297364
COL,1986,29919610
COL,1987,30551262
COL,1988,31193627
COL,1989,31849704
COL,1990,32520730
COL,1991,33185502
COL,1992,33849807
COL,1993,34528106
COL,1994,35211434
COL,1995,35887388
COL,1996,36547658
COL,1997,37206552
COL,1998,37868293
COL,1999,38519952
COL,2000,39152538
COL,2001,39773570
COL,2002,40389370
COL,2003,40997557
COL,2004,41595724
COL,2005,42174960
COL,2006,42731996
COL,2007,43270983
COL,2008,43787060
COL,2009,44292728
COL,2010,44796714
COL,2011,45284255
COL,2012,45749114
COL,2013,46194756
COL,2014,46621685
COL,2015,47044832
COL,2016,47531736
COL,2017,48241372
COL,2018,49150716
COL,2019,50047696
COL,2020,50780326
COL,2021,51352367
COL,2022,51805986
COL,2023,52203160
COM,1850,60133
COM,1851,60467
COM,1852,60848
COM,1853,61275
COM,1854,61705
COM,1855,62138
COM,1856,62574
COM,1857,63013
COM,1858,63454
COM,1859,63899
COM,1860,64347
COM,1861,64798
COM,1862,65252
COM,1863,65709
COM,1864,66169
COM,1865,66633
COM,1866,67099
COM,1867,67569
COM,1868,68041
COM,1869,68517
COM,1870,68997
COM,1871,69479
COM,1872,69965
COM,1873,70454
COM,1874,70946
COM,1875,71442
COM,1876,71941
COM,1877,72443
COM,1878,72949
COM,1879,73458
COM,1880,73971
COM,1881,74487
COM,1882,75007
COM,1883,75530
COM,1884,76057
COM,1885,76587
COM,1886,77121
COM,1887,77659
COM,1888,78200
COM,1889,78744
COM,1890,79293
COM,1891,79845
COM,1892,80401
COM,1893,80961
COM,1894,81524
COM,1895,82091
COM,1896,82662
COM,1897,83237
COM,1898,83816
COM,1899,84649
COM,1900,85742
COM,1901,87104
COM,1902,88743
COM,1903,90667
COM,1904,92632
COM,1905,94639
COM,1906,96690
COM,1907,98785
COM,1908,100925
COM,1909,103112
COM,1910,105346
COM,1911,107628
COM,1912,109959
COM,1913,112341
COM,1914,114774
COM,1915,117260
COM,1916,119799
COM,1917,122394
COM,1918,124900
COM,1919,127108
COM,1920,129010
COM,1921,130595
COM,1922,131856
COM,1923,132782
COM,1924,133715
COM,1925,134655
COM,1926,135602
COM,1927,136555
COM,1928,137514
COM,1929,138481
COM,1930,139454
COM,1931,140434
COM,1932,141421
COM,1933,142415
COM,1934,143416
COM,1935,144424
COM,1936,145439
COM,1937,146461
COM,1938,147490
COM,1939,148527
COM,1940,149571
COM,1941,150622
COM,1942,151681
COM,1943,152747
COM,1944,153820
COM,1945,154901
COM,1946,155990
COM,1947,157086
COM,1948,158190
COM,1949,159762
COM,1950,161950
COM,1951,165543
COM,1952,168982
COM,1953,172612
COM,1954,176151
COM,1955,179596
COM,1956,182967
COM,1957,186579
COM,1958,190576
COM,1959,194298
COM,1960,197710
COM,1961,201209
COM,1962,204713
COM,1963,208198
COM,1964,211650
COM,1965,214981
COM,1966,218672
COM,1967,223869
COM,1968,230256
COM,1969,237006
COM,1970,244197
COM,1971,251878
COM,1972,260084
COM,1973,268829
COM,1974,278084
COM,1975,287703
COM,1976,297549
COM,1977,307589
COM,1978,317696
COM,1979,327804
COM,1980,333032
COM,1981,342692
COM,1982,352106
COM,1983,361697
COM,1984,371658
COM,1985,382008
COM,1986,392700
COM,1987,403670
COM,1988,414882
COM,1989,426348
COM,1990,437865
COM,1991,448925
COM,1992,459058
COM,1993,468504
COM,1994,477816
COM,1995,487180
COM,1996,496701
COM,1997,506410
COM,1998,516290
COM,1999,526170
COM,2000,536423
COM,2001,547489
COM,2002,558990
COM,2003,569975
COM,2004,580936
COM,2005,592684
COM,2006,604708
COM,2007,616917
COM,2008,629395
COM,2009,642222
COM,2010,655438
COM,2011,669072
COM,2012,683100
COM,2013,697800
COM,2014,713064
COM,2015,728453
COM,2016,743992
COM,2017,759172
COM,2018,773959
COM,2019,788788
COM,2020,804170
COM,2021,819905
COM,2022,835488
COM,2023,850390
CPV,1850,76470
CPV,1851,77540
CPV,1852,78625
CPV,1853,79724
CPV,1854,80838
CPV,1855,81966
CPV,1856,83109
CPV,1857,84267
CPV,1858,85440
CPV,1859,86629
CPV,1860,87833
CPV,1861,89053
CPV,1862,90289
CPV,1863,91541
CPV,1864,92810
CPV,1865,94095
CPV,1866,95398
CPV,1867,96717
CPV,1868,98053
CPV,1869,99407
CPV,1870,100779
CPV,1871,102168
CPV,1872,103576
CPV,1873,105002
CPV,1874,106446
CPV,1875,107910
CPV,1876,109392
CPV,1877,110894
CPV,1878,112415
CPV,1879,113956
CPV,1880,115517
CPV,1881,117099
CPV,1882,118701
CPV,1883,120324
CPV,1884,121968
CPV,1885,123633
CPV,1886,125320
CPV,1887,127029
CPV,1888,128759
CPV,1889,130513
CPV,1890,132289
CPV,1891,134088
CPV,1892,135910
CPV,1893,137756
CPV,1894,139625
CPV,1895,141519
CPV,1896,143438
CPV,1897,145381
CPV,1898,147349
CPV,1899,149343
CPV,1900,151362
CPV,1901,153407
CPV,1902,155479
CPV,1903,157577
CPV,1904,159703
CPV,1905,161856
CPV,1906,164036
CPV,1907,166245
CPV,1908,168481
CPV,1909,169950
CPV,1910,170646
CPV,1911,170564
CPV,1912,169700
CPV,1913,168047
CPV,1914,166409
CPV,1915,164786
CPV,1916,163178
CPV,1917,161584
CPV,1918,159566
CPV,1919,158400
CPV,1920,158084
CPV,1921,158622
CPV,1922,160013
CPV,1923,162259
CPV,1924,164538
CPV,1925,166848
CPV,1926,169190
CPV,1927,171565
CPV,1928,173974
CPV,1929,176712
CPV,1930,179789
CPV,1931,183218
CPV,1932,187010
CPV,1933,191177
CPV,1934,195438
CPV,1935,199793
CPV,1936,204245
CPV,1937,208797
CPV,1938,213450
CPV,1939,216253
